"","KLP","DESCR","PROCYEAR","PROCMTH","REG","DESTCTRY","POD","VAL","NETWT","SITC","DESTCTRY_L","POD_LABEL","HSCODE","PROVINSI"
"3692","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Asia Timur","CN","IDPJG",32390.4,19200,"07111","CHINA","PANJANG","09011110","18 LAMPUNG"
"3693","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Asia Timur","CN","IDTPE",136937.01,22380,"07111","CHINA","TANJUNG PERAK","09011110","35 JAWA TIMUR"
"3694","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Asia Timur","HK","IDPJG",97977.6,57600,"07111","HONG KONG","PANJANG","09011110","18 LAMPUNG"
"3695","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Asia Timur","HK","IDTPP",33792,19200,"07111","HONG KONG","TANJUNG PRIOK","09011110","31 DKI JAKARTA"
"3696","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Asia Timur","HK","IDTPE",136717,57600,"07111","HONG KONG","TANJUNG PERAK","09011110","35 JAWA TIMUR"
"3697","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Asia Timur","JP","IDBLW",1289419.8,224400,"07111","JAPAN","BELAWAN","09011110","12 SUMATERA UTARA"
"3698","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Asia Timur","JP","IDPJG",2963300.58,1706020,"07111","JAPAN","PANJANG","09011110","18 LAMPUNG"
"3699","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Asia Timur","JP","IDTPP",171974,23040,"07111","JAPAN","TANJUNG PRIOK","09011110","31 DKI JAKARTA"
"3700","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Asia Timur","JP","IDTES",112860,54000,"07111","JAPAN","TANJUNG EMAS","09011110","33 JAWA TENGAH"
"3701","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Asia Timur","JP","IDTPE",3062447.8,1391830,"07111","JAPAN","TANJUNG PERAK","09011110","35 JAWA TIMUR"
"3702","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Asia Timur","JP","IDMAK",365997.6,31200,"07111","JAPAN","MAKASSAR","09011110","73 SULAWESI SELATAN"
"3703","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Asia Timur","KR","IDBTJ",11000,200,"07111","KOREA, REPUBLIC OF","BLANG BINTANG (U)","09011110","11 ACEH"
"3704","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Asia Timur","KR","IDPJG",34678.2,17400,"07111","KOREA, REPUBLIC OF","PANJANG","09011110","18 LAMPUNG"
"3705","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Asia Timur","KR","IDTPP",173220,40200,"07111","KOREA, REPUBLIC OF","TANJUNG PRIOK","09011110","31 DKI JAKARTA"
"3706","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Asia Timur","KR","IDTES",52620,9090,"07111","KOREA, REPUBLIC OF","TANJUNG EMAS","09011110","33 JAWA TENGAH"
"3707","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Asia Timur","KR","IDTPE",40650,6000,"07111","KOREA, REPUBLIC OF","TANJUNG PERAK","09011110","35 JAWA TIMUR"
"3708","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Asia Timur","TW","IDBLW",229152.42,34230,"07111","TAIWAN","BELAWAN","09011110","12 SUMATERA UTARA"
"3709","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Asia Timur","TW","IDCGK",1528.87,121.76,"07111","TAIWAN","SOEKARNO-HATTA (U)","09011110","31 DKI JAKARTA"
"3710","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Asia Timur","TW","IDTPP",87140,15097,"07111","TAIWAN","TANJUNG PRIOK","09011110","31 DKI JAKARTA"
"3711","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Asia Timur","TW","IDTES",13170,6000,"07111","TAIWAN","TANJUNG EMAS","09011110","33 JAWA TENGAH"
"3712","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Asia Timur","TW","IDTPE",492038,217200,"07111","TAIWAN","TANJUNG PERAK","09011110","35 JAWA TIMUR"
"3713","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Australia & Oceania","AU","IDBLW",1040726.1,175140,"07111","AUSTRALIA","BELAWAN","09011110","12 SUMATERA UTARA"
"3714","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Australia & Oceania","AU","IDPJG",65880,40000,"07111","AUSTRALIA","PANJANG","09011110","18 LAMPUNG"
"3715","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Australia & Oceania","AU","IDTPE",106090,18000,"07111","AUSTRALIA","TANJUNG PERAK","09011110","35 JAWA TIMUR"
"3716","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Eropa Barat","BE","IDBLW",776334,256840,"07111","BELGIUM","BELAWAN","09011110","12 SUMATERA UTARA"
"3717","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Eropa Barat","BE","IDPJG",266822.4,158400,"07111","BELGIUM","PANJANG","09011110","18 LAMPUNG"
"3718","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Eropa Barat","BE","IDTPP",616500,90000,"07111","BELGIUM","TANJUNG PRIOK","09011110","31 DKI JAKARTA"
"3719","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Eropa Barat","BE","IDTPE",347940,93600,"07111","BELGIUM","TANJUNG PERAK","09011110","35 JAWA TIMUR"
"3720","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Eropa Barat","FR","IDBLW",244032,38400,"07111","FRANCE","BELAWAN","09011110","12 SUMATERA UTARA"
"3721","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Eropa Barat","FR","IDPJG",114696,64800,"07111","FRANCE","PANJANG","09011110","18 LAMPUNG"
"3722","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Eropa Barat","DE","IDBLW",2084053.29,362400,"07111","GERMANY, FED. REP. OF","BELAWAN","09011110","12 SUMATERA UTARA"
"3723","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Eropa Barat","DE","IDKNO",9800,140,"07111","GERMANY, FED. REP. OF","KUALA NAMU INTERNATIONAL AIRPORT (U)","09011110","12 SUMATERA UTARA"
"3724","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Eropa Barat","DE","IDPJG",2005949.49,1249200,"07111","GERMANY, FED. REP. OF","PANJANG","09011110","18 LAMPUNG"
"3725","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Eropa Barat","DE","IDTPP",129600,19200,"07111","GERMANY, FED. REP. OF","TANJUNG PRIOK","09011110","31 DKI JAKARTA"
"3726","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Eropa Barat","DE","IDTPE",1104050.58,219060,"07111","GERMANY, FED. REP. OF","TANJUNG PERAK","09011110","35 JAWA TIMUR"
"3727","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Eropa Barat","GR","IDPJG",328905,171000,"07111","GREECE","PANJANG","09011110","18 LAMPUNG"
"3728","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Eropa Barat","IE","IDBLW",169824,37200,"07111","IRELAND","BELAWAN","09011110","12 SUMATERA UTARA"
"3729","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Eropa Barat","IT","IDPJG",2156624.02,1196900,"07111","ITALY","PANJANG","09011110","18 LAMPUNG"
"3730","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Eropa Barat","IT","IDTES",85626.6,38400,"07111","ITALY","TANJUNG EMAS","09011110","33 JAWA TENGAH"
"3731","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Eropa Barat","IT","IDTPE",1304498.52,570800,"07111","ITALY","TANJUNG PERAK","09011110","35 JAWA TIMUR"
"3732","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Eropa Barat","NL","IDBLW",351048.09,57600,"07111","NETHERLANDS","BELAWAN","09011110","12 SUMATERA UTARA"
"3733","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Eropa Barat","NL","IDPJG",56125.44,38400,"07111","NETHERLANDS","PANJANG","09011110","18 LAMPUNG"
"3734","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Eropa Barat","NL","IDTPE",155012.04,63090,"07111","NETHERLANDS","TANJUNG PERAK","09011110","35 JAWA TIMUR"
"3735","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Eropa Barat","NO","IDBLW",115992,21600,"07111","NORWAY","BELAWAN","09011110","12 SUMATERA UTARA"
"3736","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Eropa Barat","NO","IDTPE",206451,37200,"07111","NORWAY","TANJUNG PERAK","09011110","35 JAWA TIMUR"
"3737","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Eropa Barat","PT","IDPJG",179804.16,115200,"07111","PORTUGAL","PANJANG","09011110","18 LAMPUNG"
"3738","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Eropa Barat","PT","IDTPE",39360,19200,"07111","PORTUGAL","TANJUNG PERAK","09011110","35 JAWA TIMUR"
"3739","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Eropa Barat","ES","IDPJG",61440,38400,"07111","SPAIN","PANJANG","09011110","18 LAMPUNG"
"3740","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Eropa Barat","ES","IDTES",81408,38400,"07111","SPAIN","TANJUNG EMAS","09011110","33 JAWA TENGAH"
"3741","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Eropa Barat","ES","IDTPE",73383.36,36600,"07111","SPAIN","TANJUNG PERAK","09011110","35 JAWA TIMUR"
"3742","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Eropa Barat","SE","IDBLW",188880,31200,"07111","SWEDEN","BELAWAN","09011110","12 SUMATERA UTARA"
"3743","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Eropa Barat","GB","IDBLW",1285704.46,212000,"07111","UNITED KINGDOM","BELAWAN","09011110","12 SUMATERA UTARA"
"3744","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Eropa Barat","GB","IDKNO",4000,100,"07111","UNITED KINGDOM","KUALA NAMU INTERNATIONAL AIRPORT (U)","09011110","12 SUMATERA UTARA"
"3745","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Eropa Barat","GB","IDTPE",246917.04,73200,"07111","UNITED KINGDOM","TANJUNG PERAK","09011110","35 JAWA TIMUR"
"3746","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Eropa Timur","AM","IDPJG",118064.64,76800,"07111","ARMENIA","PANJANG","09011110","18 LAMPUNG"
"3747","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Eropa Timur","AM","IDTES",71502,38400,"07111","ARMENIA","TANJUNG EMAS","09011110","33 JAWA TENGAH"
"3748","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Eropa Timur","BG","IDPJG",132711,74400,"07111","BULGARIA","PANJANG","09011110","18 LAMPUNG"
"3749","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Eropa Timur","GE","IDPJG",1347939.84,782400,"07111","GEORGIA","PANJANG","09011110","18 LAMPUNG"
"3750","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Eropa Timur","GE","IDTPE",670283.03,364800,"07111","GEORGIA","TANJUNG PERAK","09011110","35 JAWA TIMUR"
"3751","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Eropa Timur","RU","IDTPE",132314,57600,"07111","RUSSIA FEDERATION","TANJUNG PERAK","09011110","35 JAWA TIMUR"
"3752","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"10","Eropa Timur","UA","IDPJG",40569.6,19200,"07111","UKRAINE","PANJANG","09011110","18 LAMPUNG"
"3753","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"11","Afrika","DZ","IDPJG",927838.44,532800,"07111","ALGERIA","PANJANG","09011110","18 LAMPUNG"
"3754","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"11","Afrika","EG","IDPJG",743609.61,412800,"07111","EGYPT","PANJANG","09011110","18 LAMPUNG"
"3755","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"11","Afrika","EG","IDTES",606720,326400,"07111","EGYPT","TANJUNG EMAS","09011110","33 JAWA TENGAH"
"3756","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"11","Afrika","EG","IDTPE",3617307.45,1950600,"07111","EGYPT","TANJUNG PERAK","09011110","35 JAWA TIMUR"
"3757","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"11","Afrika","MA","IDPJG",1654046.07,936900,"07111","MOROCCO","PANJANG","09011110","18 LAMPUNG"
"3758","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"11","Afrika","ZA","IDBLW",123598.65,19200,"07111","SOUTH AFRICA","BELAWAN","09011110","12 SUMATERA UTARA"
"3759","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"11","Amerika Tengah dan Selatan","MX","IDBLW",183180,37200,"07111","MEXICO","BELAWAN","09011110","12 SUMATERA UTARA"
"3760","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"11","Amerika Tengah dan Selatan","MX","IDTPE",100800,19200,"07111","MEXICO","TANJUNG PERAK","09011110","35 JAWA TIMUR"
"3761","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"11","Amerika Utara","CA","IDBLW",1010208,172800,"07111","CANADA","BELAWAN","09011110","12 SUMATERA UTARA"
"3762","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"11","Amerika Utara","CA","IDCGK",2,0.5,"07111","CANADA","SOEKARNO-HATTA (U)","09011110","31 DKI JAKARTA"
"3763","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"11","Amerika Utara","CA","IDTPP",952.5,300,"07111","CANADA","TANJUNG PRIOK","09011110","31 DKI JAKARTA"
"3764","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"11","Amerika Utara","CA","IDTPE",93354.06,16500,"07111","CANADA","TANJUNG PERAK","09011110","35 JAWA TIMUR"
"3765","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"11","Amerika Utara","US","IDBLW",14371977.25,2558400,"07111","UNITED STATES","BELAWAN","09011110","12 SUMATERA UTARA"
"3766","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"11","Amerika Utara","US","IDPJG",759315.6,432000,"07111","UNITED STATES","PANJANG","09011110","18 LAMPUNG"
"3767","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"11","Amerika Utara","US","IDTPP",203400,30000,"07111","UNITED STATES","TANJUNG PRIOK","09011110","31 DKI JAKARTA"
"3768","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"11","Amerika Utara","US","IDTES",47700,18000,"07111","UNITED STATES","TANJUNG EMAS","09011110","33 JAWA TENGAH"
"3769","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"11","Amerika Utara","US","IDTPE",1123328.19,305100,"07111","UNITED STATES","TANJUNG PERAK","09011110","35 JAWA TIMUR"
"3770","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"11","Asia Barat","IR","IDTPE",43144.073,19200,"07111","IRAN (ISLAMIC REPUBLIC OF)","TANJUNG PERAK","09011110","35 JAWA TIMUR"
"3771","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"11","Asia Barat","OM","IDCGK",3,1,"07111","OMAN","SOEKARNO-HATTA (U)","09011110","31 DKI JAKARTA"
"3772","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"11","Asia Barat","OM","IDTPP",51160,18000,"07111","OMAN","TANJUNG PRIOK","09011110","31 DKI JAKARTA"
"3773","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"11","Asia Barat","SA","IDTPE",117000,18000,"07111","SAUDI ARABIA","TANJUNG PERAK","09011110","35 JAWA TIMUR"
"3774","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"11","Asia Barat","AE","IDTES",41472,19200,"07111","UNITED ARAB EMIRATES","TANJUNG EMAS","09011110","33 JAWA TENGAH"
"3775","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"11","Asia Barat","AE","IDTPE",200312,96000,"07111","UNITED ARAB EMIRATES","TANJUNG PERAK","09011110","35 JAWA TIMUR"
"3776","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"11","Asia Selatan dan Tenggara","IN","IDDPS",224400,300,"07111","INDIA","NGURAH RAI (U)","09011110","51 BALI"
"3777","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"11","Asia Selatan dan Tenggara","MY","IDPJG",5421223.213,3197940,"07111","MALAYSIA","PANJANG","09011110","18 LAMPUNG"
"3778","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"11","Asia Selatan dan Tenggara","MY","IDTPP",51593,19800,"07111","MALAYSIA","TANJUNG PRIOK","09011110","31 DKI JAKARTA"
"3779","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"11","Asia Selatan dan Tenggara","MY","IDTPE",918002.52,576000,"07111","MALAYSIA","TANJUNG PERAK","09011110","35 JAWA TIMUR"
"3780","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"11","Asia Selatan dan Tenggara","PH","IDBLW",52325,19200,"07111","PHILIPPINES","BELAWAN","09011110","12 SUMATERA UTARA"
"3781","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"11","Asia Selatan dan Tenggara","PH","IDTPE",26303.59,12000,"07111","PHILIPPINES","TANJUNG PERAK","09011110","35 JAWA TIMUR"
"3782","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"11","Asia Selatan dan Tenggara","SG","IDBLW",5936737.11,933600,"07111","SINGAPORE","BELAWAN","09011110","12 SUMATERA UTARA"
"3783","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"11","Asia Selatan dan Tenggara","SG","IDPJG",619083.1,352800,"07111","SINGAPORE","PANJANG","09011110","18 LAMPUNG"
"3784","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"11","Asia Selatan dan Tenggara","SG","IDCGK",3,1,"07111","SINGAPORE","SOEKARNO-HATTA (U)","09011110","31 DKI JAKARTA"
"3785","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"11","Asia Selatan dan Tenggara","SG","IDTPE",28075,15100,"07111","SINGAPORE","TANJUNG PERAK","09011110","35 JAWA TIMUR"
"3786","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"11","Asia Selatan dan Tenggara","TH","IDBLW",12780,1800,"07111","THAILAND","BELAWAN","09011110","12 SUMATERA UTARA"
"3787","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"11","Asia Selatan dan Tenggara","VN","IDBLW",496800,216000,"07111","VIET NAM","BELAWAN","09011110","12 SUMATERA UTARA"
"3788","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"11","Asia Selatan dan Tenggara","VN","IDPJG",1206260,720000,"07111","VIET NAM","PANJANG","09011110","18 LAMPUNG"
"3789","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"11","Asia Timur","CN","IDBLW",554831.29,134806,"07111","CHINA","BELAWAN","09011110","12 SUMATERA UTARA"
"3790","Non Migas","Coffee Arabica WIB or Robusta OIB, not roasted, not decaffeinated",2018,"11","Asia Timur","CN","IDPJG",235468.8,134400,"07111","CHINA","PANJANG","09011110","18 LAMPUNG"
