Domain_Code,Domain,Area_Code_M49,Area,Element_Code,Element,Item_Code,Item,Year_Code,Year,Unit,Value,Flag,Flag_Description,Note
MK,Macro Indicators,32,Argentina,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2024,2024,million USD,627646.550247,E,Estimated value,,,
MK,Macro Indicators,51,Armenia,6110,Value US$,22008,Gross Domestic Product,2022,2022,million USD,19513.677667,X,Figure from external organization,,,
MK,Macro Indicators,51,Armenia,6119,Value US$ per capita,22008,Gross Domestic Product,2022,2022,USD,6773.52577,X,Figure from external organization,,,
MK,Macro Indicators,51,Armenia,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2022,2022,USD,4940.488701,X,Figure from external organization,,,
MK,Macro Indicators,51,Armenia,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2022,2022,million USD,14232.927916,X,Figure from external organization,,,
MK,Macro Indicators,51,Armenia,6110,Value US$,22008,Gross Domestic Product,2023,2023,million USD,24218.587333,X,Figure from external organization,,,
MK,Macro Indicators,51,Armenia,6119,Value US$ per capita,22008,Gross Domestic Product,2023,2023,USD,8228.118818,X,Figure from external organization,,,
MK,Macro Indicators,51,Armenia,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2023,2023,USD,5257.647157,X,Figure from external organization,,,
MK,Macro Indicators,51,Armenia,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2023,2023,million USD,15475.321838,X,Figure from external organization,,,
MK,Macro Indicators,51,Armenia,6110,Value US$,22008,Gross Domestic Product,2024,2024,million USD,25928.589467,E,Estimated value,,,
MK,Macro Indicators,51,Armenia,6119,Value US$ per capita,22008,Gross Domestic Product,2024,2024,USD,8718.890427,E,Estimated value,,,
MK,Macro Indicators,51,Armenia,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2024,2024,USD,5510.842235,E,Estimated value,,,
MK,Macro Indicators,51,Armenia,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2024,2024,million USD,16388.365826,E,Estimated value,,,
MK,Macro Indicators,533,Aruba,6110,Value US$,22008,Gross Domestic Product,2022,2022,million USD,3279.343544,X,Figure from external organization,,,
MK,Macro Indicators,533,Aruba,6119,Value US$ per capita,22008,Gross Domestic Product,2022,2022,USD,30425.706923,X,Figure from external organization,,,
MK,Macro Indicators,533,Aruba,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2022,2022,USD,29786.09195,X,Figure from external organization,,,
MK,Macro Indicators,533,Aruba,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2022,2022,million USD,3210.404563,X,Figure from external organization,,,
MK,Macro Indicators,533,Aruba,6110,Value US$,22008,Gross Domestic Product,2023,2023,million USD,3648.573136,X,Figure from external organization,,,
MK,Macro Indicators,533,Aruba,6119,Value US$ per capita,22008,Gross Domestic Product,2023,2023,USD,33802.333146,X,Figure from external organization,,,
MK,Macro Indicators,533,Aruba,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2023,2023,USD,31011.059124,X,Figure from external organization,,,
MK,Macro Indicators,533,Aruba,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2023,2023,million USD,3347.287205,X,Figure from external organization,,,
MK,Macro Indicators,533,Aruba,6110,Value US$,22008,Gross Domestic Product,2024,2024,million USD,3951.922579,E,Estimated value,,,
MK,Macro Indicators,533,Aruba,6119,Value US$ per capita,22008,Gross Domestic Product,2024,2024,USD,36569.696892,E,Estimated value,,,
MK,Macro Indicators,533,Aruba,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2024,2024,USD,32984.089045,E,Estimated value,,,
MK,Macro Indicators,533,Aruba,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2024,2024,million USD,3564.442075,E,Estimated value,,,
MK,Macro Indicators,36,Australia,6110,Value US$,22008,Gross Domestic Product,2022,2022,million USD,1780936.600076,X,Figure from external organization,,,
MK,Macro Indicators,36,Australia,6119,Value US$ per capita,22008,Gross Domestic Product,2022,2022,USD,67972.125249,X,Figure from external organization,,,
MK,Macro Indicators,36,Australia,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2022,2022,USD,56205.019168,X,Figure from external organization,,,
MK,Macro Indicators,36,Australia,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2022,2022,million USD,1472626.836048,X,Figure from external organization,,,
MK,Macro Indicators,36,Australia,6110,Value US$,22008,Gross Domestic Product,2023,2023,million USD,1775627.733298,X,Figure from external organization,,,
MK,Macro Indicators,36,Australia,6119,Value US$ per capita,22008,Gross Domestic Product,2023,2023,USD,67128.630651,X,Figure from external organization,,,
MK,Macro Indicators,36,Australia,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2023,2023,USD,56470.257486,X,Figure from external organization,,,
MK,Macro Indicators,36,Australia,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2023,2023,million USD,1493701.783074,X,Figure from external organization,,,
MK,Macro Indicators,36,Australia,6110,Value US$,22008,Gross Domestic Product,2024,2024,million USD,1835943.002806,E,Estimated value,,,
MK,Macro Indicators,36,Australia,6119,Value US$ per capita,22008,Gross Domestic Product,2024,2024,USD,68727.919499,E,Estimated value,,,
MK,Macro Indicators,36,Australia,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2024,2024,USD,56716.45676,E,Estimated value,,,
MK,Macro Indicators,36,Australia,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2024,2024,million USD,1515078.336306,E,Estimated value,,,
MK,Macro Indicators,40,Austria,6110,Value US$,22008,Gross Domestic Product,2022,2022,million USD,471773.62983,X,Figure from external organization,,,
MK,Macro Indicators,40,Austria,6119,Value US$ per capita,22008,Gross Domestic Product,2022,2022,USD,52045.277491,X,Figure from external organization,,,
MK,Macro Indicators,40,Austria,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2022,2022,USD,47131.985689,X,Figure from external organization,,,
MK,Macro Indicators,40,Austria,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2022,2022,million USD,427236.226636,X,Figure from external organization,,,
MK,Macro Indicators,40,Austria,6110,Value US$,22008,Gross Domestic Product,2023,2023,million USD,511685.203845,X,Figure from external organization,,,
MK,Macro Indicators,40,Austria,6119,Value US$ per capita,22008,Gross Domestic Product,2023,2023,USD,56041.748295,X,Figure from external organization,,,
MK,Macro Indicators,40,Austria,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2023,2023,USD,46345.717321,X,Figure from external organization,,,
MK,Macro Indicators,40,Austria,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2023,2023,million USD,423156.281454,X,Figure from external organization,,,
MK,Macro Indicators,40,Austria,6110,Value US$,22008,Gross Domestic Product,2024,2024,million USD,521642.466988,E,Estimated value,,,
MK,Macro Indicators,40,Austria,6119,Value US$ per capita,22008,Gross Domestic Product,2024,2024,USD,57192.54051,E,Estimated value,,,
MK,Macro Indicators,40,Austria,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2024,2024,USD,45850.120046,E,Estimated value,,,
MK,Macro Indicators,40,Austria,6184,"Value US$, 2015 prices",22008,Gross Domestic Product,2024,2024,million USD,418190.370963,E,Estimated value,,,
MK,Macro Indicators,40,Austria,6110,Value US$,22010,Value Added (Agriculture),2022,2022,million USD,4733.606051,E,Estimated value,,,
MK,Macro Indicators,40,Austria,6184,"Value US$, 2015 prices",22010,Value Added (Agriculture),2022,2022,million USD,3676.725804,E,Estimated value,,,
MK,Macro Indicators,31,Azerbaijan,6110,Value US$,22008,Gross Domestic Product,2022,2022,million USD,78807.470588,X,Figure from external organization,,,
MK,Macro Indicators,31,Azerbaijan,6119,Value US$ per capita,22008,Gross Domestic Product,2022,2022,USD,7654.700686,X,Figure from external organization,,,
MK,Macro Indicators,31,Azerbaijan,6185,"Value US$ per capita, 2015 prices",22008,Gross Domestic Product,2022,2022,USD,5505.900506,X,Figure from external organization,,,
