age_yr;family_org;exp_yr;mid;downstream;acreage_sqm;yield_kg;labour_org;seed_kg;manure_kg;log_acreage;log_yield;log_labour;log_seed;log_manure;d1_1;d1_2;d1_3;d1_4;d2_1;d2_2;d2_3;d2_4;d2_5;d3_1;d3_2;d3_3;d3_4;d4_1;d4_2;d4_3;d4_4;e1_1;e1_2;e1_3;e1_4;e2_1;e2_2;e2_3;e2_4;e2_5;e3_1;e3_2;e3_3;e3_4;f1_1;f1_2;f1_3;f1_4;f2_1;f2_2;f2_3;f2_4;f3_1;f3_2;f3_3;f3_4;f3_5;g1_1;g1_2;g1_3;g1_4;g1_5;g2_1;g2_2;g2_3;g2_4;adaptasi1_1;adaptasi1_2;adaptasi1_3;lingkungan2_1;lingkungan2_2;mitigasi3_1;mitigasi3_2;mitigasi3_3;mitigasi3_4;mitigasi3_5;produksi4_1;produksi4_2;produksi4_3;produksi4_4;produksi4_5;sosial5_1;sosial5_2;sosial5_3;ekonomi6_1;ekonomi6_2;ekonomi6_3;ekonomi6_4;ekonomi6_5;ekonomi6_6
48;3;20;0;0;5000;1700;30;25;80;3.69897000433602;3.23044892137827;1.47712125471966;1.39794000867204;1.90308998699194;2.28225546322899;4.39253015068777;2.30953238350105;2.52124561291124;3.69741969909386;2.30413729102943;2.18594503766934;2.23745981113385;2.28323413237892;2.1901362459633;2.58593933232526;2.3523464334854;2.43959482877361;2.41355624326404;4.0084586492562;2.44594206680838;2.53115219901003;3.9443867724375;4.00874465837667;3.85267436368364;4.05885410729385;3.31290682887049;2.14572790578305;2.14988140028723;3.66615203712211;2.0216462429411;3.85216486801159;2.20505496578415;3.92188812750499;2.21240122373237;2.47972427536165;2.5628832159573;4.33202797708344;2.36706545328246;2.12433991095465;4.58912371182732;2.53375234479293;4.69216891683647;2.25494251102376;3.97858642299128;2.2414941394042;2.20635182314303;3.91202946372234;3.92476742236085;4.50997328650962;2.38496754694837;2.36312148816913;2.12896031990924;4.04820219607644;4.38661246607969;2.09080788958823;2.03467826156653;1.843951;1;1;3.030641;1;3.79577;2.684162;3.08235;2.718569;1;4.139744;3.573757;1;1;1;3.805811;2.202079;2.15365;3.361935;3.188445;4.628745;4.813473;3.259124;3.404671
70;3;43;0;0;10000;6000;12;80;600;4;3.77815125038364;1.07918124604762;1.90308998699194;2.77815125038364;1;2.54320250946164;2.30953238350105;2.52124561291124;2.22968699326937;2.30413729102943;2.18594503766934;2.23745981113385;2.28323413237892;2.1901362459633;2.58593933232526;2.3523464334854;2.43959482877361;2.41355624326404;2.43247411919635;2.44594206680838;2.53115219901003;3.9443867724375;4.00874465837667;3.85267436368364;2.18716124235017;2.08858216452189;2.14572790578305;2.14988140028723;2.36735499135022;2.0216462429411;3.85216486801159;4.0015310262084;3.92188812750499;3.66964946192881;2.47972427536165;2.5628832159573;2.47541720935374;2.36706545328246;2.12433991095465;2.75680720075089;2.53375234479293;2.76673291161913;2.25494251102376;3.97858642299128;2.2414941394042;2.20635182314303;3.91202946372234;3.92476742236085;4.50997328650962;3.51101002477435;2.36312148816913;3.78621845510159;1.99998511662762;2.22453451561005;2.09080788958823;2.03467826156653;2.684574;1;1;1;2.552228;1;2.684162;1.962471;2.718569;1;2.605249;3.573757;1;1;2.92899;1;1;1;2.000073;4.700008;2.417717;4.813473;3.259124;1.937957
42;3;20;0;0;1500;800;46;19.95;149.85;3.17609125905568;2.90308998699194;1.66275783168157;1.29994290002277;2.17565674728166;2.28225546322899;2.54320250946164;2.30953238350105;2.52124561291124;3.69741969909386;4.03929773138387;3.82890753568842;3.87962946468104;3.79853621269151;2.1901362459633;4.24608497988177;2.3523464334854;2.43959482877361;2.41355624326404;2.43247411919635;2.44594206680838;2.53115219901003;3.9443867724375;4.00874465837667;3.85267436368364;2.18716124235017;3.31290682887049;3.50907770710191;3.53153025530216;2.36735499135022;3.37691315818969;3.85216486801159;4.0015310262084;3.92188812750499;3.66964946192881;2.47972427536165;2.5628832159573;2.47541720935374;2.36706545328246;3.78516282478141;2.75680720075089;2.53375234479293;4.69216891683647;2.25494251102376;3.97858642299128;2.2414941394042;2.20635182314303;3.91202946372234;3.92476742236085;4.50997328650962;2.38496754694837;2.36312148816913;3.78621845510159;4.04820219607644;2.22453451561005;2.09080788958823;2.03467826156653;2.321201;1;1;3.030641;1;1;2.684162;3.08235;2.718569;1;2.605249;3.573757;1;1;1;2.075129;2.202079;2.15365;3.361935;3.188445;2.417717;4.813473;3.259124;3.404671
50;3;30;0;0;5000;2000;10;40;250;3.69897000433602;3.30102999566398;1;1.60205999132796;2.39794000867204;2.28225546322899;2.54320250946164;2.30953238350105;2.52124561291124;3.69741969909386;4.03929773138387;3.82890753568842;3.87962946468104;3.79853621269151;2.1901362459633;4.24608497988177;2.3523464334854;4.84488846861793;4.11256210180924;4.0084586492562;2.44594206680838;2.53115219901003;3.9443867724375;4.00874465837667;3.85267436368364;2.18716124235017;3.31290682887049;3.50907770710191;3.53153025530216;2.36735499135022;3.37691315818969;3.85216486801159;4.0015310262084;3.92188812750499;3.66964946192881;2.47972427536165;2.5628832159573;4.33202797708344;4.62866151341824;5.03556838940938;2.75680720075089;4.4868514378954;4.69216891683647;2.25494251102376;3.97858642299128;2.2414941394042;2.20635182314303;3.91202946372234;3.92476742236085;4.50997328650962;2.38496754694837;2.36312148816913;3.78621845510159;4.04820219607644;4.38661246607969;2.09080788958823;3.54177339366547;2.684574;1;1;3.030641;1;1;2.684162;3.08235;2.718569;1;2.605249;3.573757;1;1;1;2.859918;2.202079;2.15365;3.361935;3.188445;3.443439;4.813473;3.259124;3.404671
28;3;9;0;0;7000;4000;7;56;299.6;3.84509804001426;3.60205999132796;0.845098040014257;1.7481880270062;2.47654180902743;2.28225546322899;2.54320250946164;2.30953238350105;2.52124561291124;3.69741969909386;4.03929773138387;3.82890753568842;3.87962946468104;3.79853621269151;2.1901362459633;4.24608497988177;2.3523464334854;1;4.11256210180924;2.43247411919635;2.44594206680838;2.53115219901003;3.9443867724375;4.00874465837667;3.85267436368364;2.18716124235017;3.31290682887049;3.50907770710191;3.53153025530216;2.36735499135022;3.37691315818969;3.85216486801159;2.20505496578415;3.92188812750499;3.66964946192881;2.47972427536165;2.5628832159573;4.33202797708344;4.62866151341824;5.03556838940938;2.75680720075089;2.53375234479293;4.69216891683647;2.25494251102376;3.97858642299128;2.2414941394042;2.20635182314303;3.91202946372234;3.92476742236085;4.50997328650962;2.38496754694837;2.36312148816913;3.78621845510159;4.04820219607644;4.38661246607969;2.09080788958823;3.54177339366547;2.321201;1;1;3.030641;1;1;1.606494;1.962471;1;1;2.605249;3.573757;1;1;1;2.075129;2.202079;2.15365;3.361935;3.188445;3.443439;3.323561;3.259124;3.404671
60;3;43;0;0;4000;1000;18;44.8;224.8;3.60205999132796;3;1.25527250510331;1.65127801399814;2.35179630689702;2.28225546322899;2.54320250946164;2.30953238350105;2.52124561291124;3.69741969909386;4.03929773138387;3.82890753568842;3.87962946468104;3.79853621269151;2.1901362459633;4.24608497988177;2.3523464334854;2.43959482877361;4.11256210180924;2.43247411919635;2.44594206680838;2.53115219901003;3.9443867724375;4.00874465837667;3.85267436368364;2.18716124235017;3.31290682887049;3.50907770710191;3.53153025530216;2.36735499135022;3.37691315818969;3.85216486801159;4.0015310262084;3.92188812750499;3.66964946192881;2.47972427536165;2.5628832159573;4.33202797708344;4.62866151341824;3.78516282478141;2.75680720075089;4.4868514378954;4.69216891683647;2.25494251102376;3.97858642299128;2.2414941394042;2.20635182314303;3.91202946372234;3.92476742236085;4.50997328650962;2.38496754694837;2.36312148816913;3.78621845510159;4.04820219607644;4.38661246607969;2.09080788958823;3.54177339366547;2.321201;1;1;3.030641;1;3.177772;1.606494;3.08235;2.718569;1;2.605249;3.573757;1;1;1;3.805811;2.202079;2.15365;3.361935;3.188445;2.417717;4.813473;3.259124;3.404671
49;3;25;1;0;20000;14000;8;40;900;4.30102999566398;4.14612803567824;0.903089986991943;1.60205999132796;2.95424250943932;2.28225546322899;3.55774066702523;2.30953238350105;3.626474743356;3.69741969909386;4.03929773138387;3.82890753568842;3.87962946468104;3.79853621269151;2.1901362459633;4.24608497988177;2.3523464334854;3.65341842743192;4.11256210180924;4.0084586492562;4.22171297963188;4.53834412237969;3.9443867724375;4.00874465837667;3.85267436368364;4.05885410729385;4.35467318283299;3.50907770710191;2.89255999876967;3.66615203712211;3.37691315818969;3.85216486801159;4.0015310262084;3.92188812750499;3.66964946192881;4.3431839666906;4.56975817077864;3.46320170746022;4.62866151341824;3.78516282478141;4.58912371182732;3.52970480242446;4.69216891683647;3.37905056163788;3.97858642299128;3.36761859499357;3.53975702854426;3.91202946372234;3.92476742236085;4.50997328650962;4.43048894484358;4.17504038364695;3.78621845510159;4.04820219607644;4.38661246607969;3.85472420956226;4.53956482455783;1.843951;1;2.233751;3.030641;2.552228;3.79577;2.684162;4.261663;3.624194;1;5.081514;5.980714;3.245982;2.34137;2.92899;2.859918;3.387267;3.431807;5.086402;6.083895;4.628745;4.813473;5.315623;4.938916
56;3;5;0;0;2000;1000;12;1.6;20;3.30102999566398;3;1.07918124604762;0.204119982655925;1.30102999566398;2.28225546322899;2.54320250946164;2.30953238350105;2.52124561291124;2.22968699326937;2.30413729102943;2.18594503766934;2.23745981113385;2.28323413237892;2.1901362459633;2.58593933232526;2.3523464334854;2.43959482877361;2.41355624326404;2.43247411919635;2.44594206680838;2.53115219901003;1.9698178204238;2.24720222864421;2.13161221186729;2.18716124235017;2.08858216452189;2.14572790578305;2.14988140028723;2.36735499135022;2.0216462429411;2.29963817688237;2.20505496578415;2.18360252716324;3.66964946192881;2.47972427536165;2.5628832159573;2.47541720935374;2.36706545328246;2.12433991095465;2.75680720075089;2.53375234479293;4.69216891683647;2.25494251102376;1.96722096956597;2.2414941394042;2.20635182314303;1.97578381159481;2.33353972899358;2.38080044094893;2.38496754694837;2.36312148816913;2.12896031990924;1.99998511662762;2.22453451561005;2.09080788958823;2.03467826156653;1.843951;1;2.905658;2.251186;1;1;3.619373;3.08235;3.624194;1;2.605249;3.573757;2.527282;2.34137;1;1;1;1;3.361935;3.188445;2.417717;3.323561;3.259124;1.937957
50;2;40;0;0;10000;10000;20;30;1200;4;4;1.30102999566398;1.47712125471966;3.07918124604762;2.28225546322899;2.54320250946164;2.30953238350105;2.52124561291124;2.22968699326937;2.30413729102943;2.18594503766934;2.23745981113385;2.28323413237892;2.1901362459633;4.24608497988177;2.3523464334854;2.43959482877361;2.41355624326404;2.43247411919635;2.44594206680838;2.53115219901003;1.9698178204238;2.24720222864421;2.13161221186729;4.05885410729385;2.08858216452189;2.14572790578305;2.89255999876967;2.36735499135022;2.0216462429411;3.85216486801159;2.20505496578415;3.92188812750499;2.21240122373237;2.47972427536165;2.5628832159573;2.47541720935374;2.36706545328246;2.12433991095465;2.75680720075089;2.53375234479293;4.69216891683647;2.25494251102376;1.96722096956597;2.2414941394042;2.20635182314303;1.97578381159481;2.33353972899358;2.38080044094893;2.38496754694837;2.36312148816913;2.12896031990924;1.99998511662762;2.22453451561005;2.09080788958823;2.03467826156653;2.321201;1;2.905658;2.251186;1;3.79577;3.619373;3.08235;3.624194;1;2.605249;3.573757;1;2.34137;1;1;1;1;3.361935;3.188445;1;3.323561;3.259124;3.404671
60;2;30;0;0;20000;6000;40;60;400;4.30102999566398;3.77815125038364;1.60205999132796;1.77815125038364;2.60205999132796;2.28225546322899;2.54320250946164;2.30953238350105;2.52124561291124;2.22968699326937;2.30413729102943;2.18594503766934;2.23745981113385;2.28323413237892;2.1901362459633;2.58593933232526;2.3523464334854;2.43959482877361;2.41355624326404;2.43247411919635;2.44594206680838;2.53115219901003;1.9698178204238;2.24720222864421;2.13161221186729;2.18716124235017;3.31290682887049;3.50907770710191;2.14988140028723;3.66615203712211;2.0216462429411;2.29963817688237;2.20505496578415;2.18360252716324;2.21240122373237;2.47972427536165;2.5628832159573;2.47541720935374;2.36706545328246;2.12433991095465;2.75680720075089;2.53375234479293;4.69216891683647;2.25494251102376;1.96722096956597;2.2414941394042;2.20635182314303;1.97578381159481;2.33353972899358;3.44299683380665;3.51101002477435;2.36312148816913;2.12896031990924;1.99998511662762;2.22453451561005;2.09080788958823;2.03467826156653;2.321201;1;2.905658;2.251186;1;3.79577;1.606494;3.08235;2.718569;1;2.605249;3.573757;1;2.34137;1;1;1.81856;1;3.361935;3.188445;1.674772;1.844673;3.259124;1.937957
65;5;5;0;0;10000;7000;30;40;300;4;3.84509804001426;1.47712125471966;1.60205999132796;2.47712125471966;4.2542925832878;4.39253015068777;4.28588020256065;2.52124561291124;3.69741969909386;4.03929773138387;3.82890753568842;3.87962946468104;3.79853621269151;2.1901362459633;4.24608497988177;4.73145170458151;4.84488846861793;2.41355624326404;2.43247411919635;2.44594206680838;2.53115219901003;3.9443867724375;4.00874465837667;3.85267436368364;4.05885410729385;3.31290682887049;3.50907770710191;3.53153025530216;2.36735499135022;3.37691315818969;3.85216486801159;4.0015310262084;3.92188812750499;2.21240122373237;4.3431839666906;4.56975817077864;4.33202797708344;4.62866151341824;3.78516282478141;2.75680720075089;2.53375234479293;4.69216891683647;4.45417645067644;3.97858642299128;4.50561788521829;3.53975702854426;3.91202946372234;2.33353972899358;4.50997328650962;4.43048894484358;4.17504038364695;3.78621845510159;4.04820219607644;4.38661246607969;3.85472420956226;3.54177339366547;1.843951;1;2.905658;2.251186;2.552228;2.302462;3.619373;4.261663;3.624194;2.365555;2.605249;3.573757;2.527282;1.987542;2.92899;2.075129;2.202079;4.118641;3.361935;4.700008;3.443439;3.323561;3.259124;3.404671
63;2;50;0;0;10000;10000;40;30;50;4;4;1.60205999132796;1.47712125471966;1.69897000433602;4.2542925832878;4.39253015068777;4.28588020256065;3.626474743356;3.69741969909386;4.03929773138387;3.82890753568842;3.87962946468104;3.79853621269151;2.1901362459633;4.24608497988177;4.73145170458151;4.84488846861793;2.41355624326404;2.43247411919635;2.44594206680838;2.53115219901003;3.9443867724375;4.00874465837667;3.85267436368364;4.05885410729385;3.31290682887049;3.50907770710191;3.53153025530216;2.36735499135022;3.37691315818969;3.85216486801159;4.0015310262084;3.92188812750499;3.66964946192881;4.3431839666906;4.56975817077864;4.33202797708344;4.62866151341824;3.78516282478141;2.75680720075089;2.53375234479293;4.69216891683647;4.45417645067644;3.97858642299128;4.50561788521829;3.53975702854426;3.91202946372234;2.33353972899358;4.50997328650962;4.43048894484358;4.17504038364695;3.78621845510159;4.04820219607644;4.38661246607969;3.85472420956226;3.54177339366547;2.321201;1;2.905658;2.251186;2.552228;1;3.619373;4.261663;3.624194;2.365555;2.605249;3.573757;1;2.34137;2.92899;1;2.202079;4.118641;5.086402;4.700008;1;3.323561;3.259124;4.938916
54;6;39;1;0;16000;10000;8;88;1099.2;4.20411998265592;4;0.903089986991943;1.94448267215017;3.04107671971547;2.28225546322899;2.54320250946164;2.30953238350105;2.52124561291124;2.22968699326937;2.30413729102943;2.18594503766934;2.23745981113385;2.28323413237892;2.1901362459633;2.58593933232526;2.3523464334854;2.43959482877361;2.41355624326404;2.43247411919635;2.44594206680838;2.53115219901003;2.77800192451502;2.24720222864421;2.13161221186729;3.10234489670439;3.31290682887049;2.91140592315142;2.14988140028723;2.36735499135022;3.37691315818969;3.85216486801159;4.0015310262084;3.92188812750499;3.66964946192881;2.47972427536165;2.5628832159573;2.47541720935374;2.36706545328246;2.12433991095465;2.75680720075089;2.53375234479293;4.69216891683647;2.25494251102376;3.97858642299128;2.2414941394042;2.20635182314303;3.91202946372234;3.92476742236085;3.44299683380665;4.43048894484358;3.32671046779238;2.94414672725435;2.86889033290433;3.33856936219102;2.95244891980085;2.78634843669992;1.843951;1;1;1;1;1;2.684162;5.330098;1.974185;1;2.605249;3.573757;1;1;1;1;1.81856;2.15365;3.361935;3.188445;1.674772;3.323561;3.259124;3.404671
60;5;35;1;0;16000;10625;12;80;1842.4;4.20411998265592;4.02632893872235;1.07918124604762;1.90308998699194;3.26538392495617;2.28225546322899;2.54320250946164;2.30953238350105;2.52124561291124;2.22968699326937;3.18003084730744;2.95864693240493;3.07091638978975;2.28323413237892;2.1901362459633;2.58593933232526;2.3523464334854;2.43959482877361;2.41355624326404;2.43247411919635;2.44594206680838;2.53115219901003;3.9443867724375;4.00874465837667;3.85267436368364;3.10234489670439;3.31290682887049;2.91140592315142;2.14988140028723;2.36735499135022;3.37691315818969;3.85216486801159;4.0015310262084;2.98815893707634;3.66964946192881;2.47972427536165;2.5628832159573;2.47541720935374;3.51973720280498;2.12433991095465;2.75680720075089;2.53375234479293;2.76673291161913;2.25494251102376;3.97858642299128;2.2414941394042;2.20635182314303;2.84800066015709;3.92476742236085;3.44299683380665;3.51101002477435;4.17504038364695;2.94414672725435;2.86889033290433;3.33856936219102;3.85472420956226;2.78634843669992;2.321201;2.807432;1;2.021276;2.552228;1;2.684162;5.330098;2.718569;3.113618;2.605249;3.573757;3.245982;1.987542;2.92899;1;1;2.15365;3.361935;4.700008;1.674772;4.813473;3.259124;4.938916
62;2;30;0;0;6000;9000;57;6;180;3.77815125038364;3.95424250943932;1.75587485567249;0.778151250383644;2.25527250510331;2.28225546322899;2.54320250946164;2.30953238350105;2.52124561291124;2.22968699326937;2.30413729102943;2.18594503766934;2.23745981113385;2.28323413237892;2.1901362459633;2.58593933232526;2.3523464334854;4.84488846861793;2.41355624326404;2.43247411919635;2.44594206680838;2.53115219901003;1.9698178204238;2.24720222864421;2.13161221186729;2.18716124235017;2.08858216452189;2.14572790578305;2.14988140028723;2.36735499135022;2.0216462429411;2.29963817688237;2.20505496578415;2.18360252716324;2.21240122373237;2.47972427536165;2.5628832159573;2.47541720935374;2.36706545328246;2.8786203527613;3.69916605436049;3.52970480242446;4.69216891683647;2.25494251102376;1.96722096956597;2.2414941394042;2.20635182314303;3.91202946372234;2.33353972899358;2.38080044094893;2.38496754694837;2.36312148816913;2.12896031990924;1.99998511662762;2.22453451561005;2.09080788958823;2.03467826156653;2.684574;1;2.905658;1;1;2.302462;4.253712;3.08235;1;1;2.605249;3.573757;1;1;1;2.075129;1;1;3.361935;3.188445;2.417717;4.813473;3.259124;4.938916
37;4;10;1;0;20000;25500;12;90;1500;4.30102999566398;4.40654018043396;1.07918124604762;1.95424250943932;3.17609125905568;2.28225546322899;2.54320250946164;2.30953238350105;2.52124561291124;2.22968699326937;3.18003084730744;3.82890753568842;2.23745981113385;2.28323413237892;2.1901362459633;4.24608497988177;2.3523464334854;2.43959482877361;4.11256210180924;2.43247411919635;2.44594206680838;2.53115219901003;3.9443867724375;4.00874465837667;3.85267436368364;3.10234489670439;3.31290682887049;2.91140592315142;2.14988140028723;2.36735499135022;2.63965719851903;3.85216486801159;4.0015310262084;3.92188812750499;3.66964946192881;3.51548805217588;2.5628832159573;2.47541720935374;2.36706545328246;2.12433991095465;2.75680720075089;2.53375234479293;2.76673291161913;1;3.97858642299128;2.2414941394042;2.20635182314303;1.97578381159481;3.92476742236085;3.44299683380665;4.43048894484358;4.17504038364695;3.78621845510159;4.04820219607644;3.33856936219102;2.95244891980085;2.78634843669992;1.843951;1;1;2.251186;2.552228;1;2.684162;4.261663;2.718569;3.113618;4.595637;5.258525;3.245982;2.34137;2.92899;1;2.202079;2.15365;3.361935;4.700008;1.674772;4.813473;3.259124;4.938916
71;4;45;1;0;8000;5500;6;32;600;3.90308998699194;3.74036268949424;0.778151250383644;1.50514997831991;2.77815125038364;2.28225546322899;2.54320250946164;2.30953238350105;2.52124561291124;2.22968699326937;3.18003084730744;2.95864693240493;3.07091638978975;2.28323413237892;2.1901362459633;2.58593933232526;2.3523464334854;2.43959482877361;2.41355624326404;2.43247411919635;2.44594206680838;2.53115219901003;3.9443867724375;3.07948047043016;3.85267436368364;4.05885410729385;3.31290682887049;2.91140592315142;2.14988140028723;3.66615203712211;3.37691315818969;3.85216486801159;4.0015310262084;2.98815893707634;3.66964946192881;2.47972427536165;2.5628832159573;2.47541720935374;3.51973720280498;2.12433991095465;2.75680720075089;2.53375234479293;2.76673291161913;3.37905056163788;3.97858642299128;2.2414941394042;2.20635182314303;2.84800066015709;3.92476742236085;3.44299683380665;3.51101002477435;4.17504038364695;3.78621845510159;2.86889033290433;3.33856936219102;3.85472420956226;2.78634843669992;2.321201;1;1;2.021276;2.552228;1;2.684162;5.330098;2.718569;3.113618;2.605249;3.573757;3.245982;1.987542;2.92899;1;1;2.15365;3.361935;4.700008;1.674772;4.813473;3.259124;4.938916
50;6;4;1;0;4000;1350;6;30;200;3.60205999132796;3.13033376849501;0.778151250383644;1.47712125471966;2.30102999566398;2.28225546322899;2.54320250946164;2.30953238350105;2.52124561291124;2.22968699326937;2.30413729102943;2.95864693240493;3.07091638978975;2.28323413237892;2.1901362459633;2.58593933232526;2.3523464334854;2.43959482877361;2.41355624326404;2.43247411919635;2.44594206680838;2.53115219901003;1.9698178204238;3.07948047043016;2.13161221186729;2.18716124235017;3.31290682887049;2.91140592315142;2.14988140028723;2.36735499135022;3.37691315818969;3.85216486801159;3.07992614689203;2.98815893707634;2.89397811126238;3.51548805217588;2.5628832159573;2.47541720935374;2.36706545328246;2.12433991095465;2.75680720075089;2.53375234479293;2.76673291161913;2.25494251102376;2.83209444307479;2.2414941394042;2.20635182314303;2.84800066015709;3.92476742236085;3.44299683380665;2.38496754694837;3.32671046779238;2.94414672725435;2.86889033290433;3.33856936219102;2.95244891980085;2.78634843669992;1.843951;1;1;1.904728;1;1;2.684162;5.330098;2.718569;1;2.605249;3.573757;3.245982;1;1;1;1;1;3.361935;3.188445;1.674772;4.813473;3.259124;3.404671
71;2;50;0;0;2500;1800;15;3.75;75;3.39794000867204;3.25527250510331;1.17609125905568;0.574031267727719;1.8750612633917;4.2542925832878;4.39253015068777;5.39937960045806;1;3.69741969909386;4.03929773138387;3.82890753568842;3.87962946468104;3.79853621269151;2.1901362459633;2.58593933232526;2.3523464334854;2.43959482877361;2.41355624326404;2.43247411919635;2.44594206680838;2.53115219901003;3.9443867724375;4.00874465837667;3.85267436368364;4.05885410729385;3.31290682887049;3.50907770710191;3.53153025530216;2.36735499135022;3.37691315818969;3.85216486801159;4.0015310262084;3.92188812750499;3.66964946192881;4.3431839666906;4.56975817077864;4.33202797708344;4.62866151341824;3.78516282478141;2.75680720075089;2.53375234479293;4.69216891683647;4.45417645067644;3.97858642299128;4.50561788521829;2.20635182314303;3.91202946372234;2.33353972899358;4.50997328650962;4.43048894484358;4.17504038364695;3.78621845510159;4.04820219607644;4.38661246607969;3.85472420956226;3.54177339366547;1.843951;1;2.905658;2.251186;2.552228;2.302462;3.619373;3.08235;2.718569;2.365555;2.605249;3.573757;1;2.34137;2.92899;2.075129;3.387267;4.118641;3.361935;4.700008;3.443439;1;3.259124;3.404671
50;4;28;1;0;12000;2050;9;45;600;4.07918124604762;3.31175386105575;0.954242509439325;1.65321251377534;2.77815125038364;2.28225546322899;2.54320250946164;2.30953238350105;2.52124561291124;2.22968699326937;2.30413729102943;2.18594503766934;2.23745981113385;2.28323413237892;2.1901362459633;2.58593933232526;2.3523464334854;2.43959482877361;2.41355624326404;2.43247411919635;2.44594206680838;2.53115219901003;3.9443867724375;2.24720222864421;2.94233011372017;3.10234489670439;3.31290682887049;3.50907770710191;2.14988140028723;2.36735499135022;2.63965719851903;3.85216486801159;4.0015310262084;3.92188812750499;3.66964946192881;2.47972427536165;3.67009832199333;2.47541720935374;3.51973720280498;2.12433991095465;3.69916605436049;2.53375234479293;4.69216891683647;2.25494251102376;1.96722096956597;2.2414941394042;2.20635182314303;2.84800066015709;3.92476742236085;3.44299683380665;2.38496754694837;2.36312148816913;2.94414672725435;2.86889033290433;3.33856936219102;2.09080788958823;2.03467826156653;3.400244;1;1;1;1;1;2.684162;5.330098;2.718569;1;2.605249;3.573757;1;1;1;1;2.202079;1;3.361935;3.188445;1;4.813473;3.259124;3.404671
56;2;35;1;0;2000;900;4;14;150;3.30102999566398;2.95424250943932;0.602059991327962;1.14612803567824;2.17609125905568;2.28225546322899;2.54320250946164;2.30953238350105;2.52124561291124;2.22968699326937;2.30413729102943;2.18594503766934;2.23745981113385;2.28323413237892;2.1901362459633;2.58593933232526;2.3523464334854;2.43959482877361;2.41355624326404;2.43247411919635;2.44594206680838;2.53115219901003;3.9443867724375;4.00874465837667;2.13161221186729;2.18716124235017;2.08858216452189;2.14572790578305;2.14988140028723;2.36735499135022;2.0216462429411;3.85216486801159;4.0015310262084;3.92188812750499;3.66964946192881;2.47972427536165;2.5628832159573;2.47541720935374;2.36706545328246;2.12433991095465;2.75680720075089;2.53375234479293;2.76673291161913;2.25494251102376;1.96722096956597;2.2414941394042;2.20635182314303;1.97578381159481;3.92476742236085;3.44299683380665;3.51101002477435;4.17504038364695;3.78621845510159;1.99998511662762;2.22453451561005;2.09080788958823;2.03467826156653;2.321201;1;1;2.021276;1;2.302462;2.684162;4.261663;3.624194;1;2.605249;3.573757;1;1;2.92899;1;1.81856;1;3.361935;3.188445;2.417717;4.813473;3.259124;4.938916
50;4;10;1;0;12000;9500;4;60;699.96;4.07918124604762;3.97772360528885;0.602059991327962;1.77815125038364;2.84507322247764;2.28225546322899;2.54320250946164;2.30953238350105;2.52124561291124;2.22968699326937;3.18003084730744;2.95864693240493;3.07091638978975;3.02302234443974;2.1901362459633;2.58593933232526;2.3523464334854;2.43959482877361;2.41355624326404;2.43247411919635;4.22171297963188;4.53834412237969;3.9443867724375;4.00874465837667;3.85267436368364;3.10234489670439;2.08858216452189;2.14572790578305;2.89255999876967;2.36735499135022;2.63965719851903;3.85216486801159;4.0015310262084;3.92188812750499;3.66964946192881;3.51548805217588;3.67009832199333;3.46320170746022;3.51973720280498;3.78516282478141;3.69916605436049;4.4868514378954;4.69216891683647;2.25494251102376;3.97858642299128;2.2414941394042;2.20635182314303;1.97578381159481;3.92476742236085;3.44299683380665;3.51101002477435;3.32671046779238;2.94414672725435;2.86889033290433;2.22453451561005;2.09080788958823;2.03467826156653;3.400244;1;1;2.251186;2.552228;1;2.684162;3.08235;1;3.113618;2.605249;3.573757;1;2.34137;2.92899;2.859918;1;2.15365;3.361935;3.188445;1;4.813473;3.259124;1.937957
33;4;3;1;0;10000;7000;4;35;600;4;3.84509804001426;0.602059991327962;1.54406804435028;2.77815125038364;4.2542925832878;2.54320250946164;4.28588020256065;4.61035400503481;3.69741969909386;4.03929773138387;3.82890753568842;3.87962946468104;3.79853621269151;2.1901362459633;2.58593933232526;2.3523464334854;2.43959482877361;4.11256210180924;4.0084586492562;3.39423935463136;4.53834412237969;3.9443867724375;4.00874465837667;3.85267436368364;4.05885410729385;2.08858216452189;2.14572790578305;2.14988140028723;2.36735499135022;3.37691315818969;3.85216486801159;4.0015310262084;3.92188812750499;3.66964946192881;2.47972427536165;2.5628832159573;2.47541720935374;2.36706545328246;3.78516282478141;3.69916605436049;4.4868514378954;4.69216891683647;2.25494251102376;3.97858642299128;2.2414941394042;2.20635182314303;1.97578381159481;3.92476742236085;2.38080044094893;2.38496754694837;2.36312148816913;2.12896031990924;2.86889033290433;2.22453451561005;2.09080788958823;2.78634843669992;3.400244;2.983223;1;3.030641;2.552228;1;2.684162;4.261663;1;3.113618;2.605249;3.573757;1;2.34137;2.92899;2.075129;1;2.15365;5.086402;4.700008;1;4.813473;3.259124;1.937957
